username	time	date	city	tweet	flixbus	bahn	blablacar	country
GywerMelanie	19:39:37	18.11.2017		"RT @MlleReadOn: Zwei Eisblumen halten sich am Fenster fest.
Vier Möwen sitzen vor dem Fenster und träumen von Federbetten.
Im Zug i… "	0	1	0	Norddeutschland 
greatbrightsun	19:42:31	18.11.2017		"RT @MlleReadOn: Zwei Eisblumen halten sich am Fenster fest.
Vier Möwen sitzen vor dem Fenster und träumen von Federbetten.
Im Zug i… "	0	1	0	Da wo ich auf keinen Fall bin 
patheticfool	19:42:48	18.11.2017		wo bleibt mein doofer zug	0	1	0	
metronom4me	19:43:01	18.11.2017		82132 Göttingen → Hamburg Hbf hat in Suderburg (planmäßig 19:29) +13 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
KommandeurJack	19:43:27	18.11.2017		RT @Jonas_c_K: Kontrollöre hier in der Bahn fühlen sich immernoch wie die Bosse vom Hinterhof wobei das alles einfach nur Hängenge… 	0	1	0	
Kaffeesuchtel	19:43:29	18.11.2017		@N24 Die bekommen die Bahn in heutiger Zeiten nicht in den Griff. Schlimmer geht immer 😁 https://t.co/u8NoF6PvH9	0	1	0	 Deutschland
bahnbilder	19:44:01	18.11.2017		PKW-Zug mit 1616 durchfahrt Boxtel am 28 November 2014. #hellertalde https://t.co/1hrWNjtsgv https://t.co/N0biCfnEs2	0	1	0	Berlin
erixxinfo	19:44:03	18.11.2017		Zug 83730 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 25 min Verspätung ab Schneverdingen (planmäßige Abfahrt 19:17).	0	1	0	
geowelz	19:44:49	18.11.2017		RT @willyyr: $200 free credits + 1 year free Windows and Linux VM as well as SQL DB and @AzureCosmosDB 😦with the @Azure trial of… 	0	1	0	Munich
metronom_RE2	19:45:03	18.11.2017		82132 Göttingen → Hamburg Hbf hat in Suderburg (planmäßig 19:29) +13 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
KHochdrei	19:45:38	18.11.2017		Da die Bahn mich nicht nach Hause lässt...  Noch ein #Feierabend #Bier im #craftbeercornercoeln… https://t.co/auvNWqFhMo	0	1	0	
hadrianus2000	19:45:41	18.11.2017		Biletinizi bu sayfadan online alabiliyorsunuz. Yolculuga eklenen kisi sayisi arttikca bilet fiyati kisi basi 6 Euro… https://t.co/NALa0x6u8e	0	1	0	
starsprincess_	19:45:47	18.11.2017		Süß hier sind 13-jährige Jungs in der Bahn und hören laut Musik.	0	1	0	
CocoJack2	19:45:49	18.11.2017		@DB_Bahn Sie ist irgendwo zwischen Wolfsburg und Berlin. Die Verbindung dauert seit 2 Wochen ca 25 min länger als s… https://t.co/Q1p83J4XlQ	0	1	0	
karamellpastell	19:46:28	18.11.2017	Hamburg	Jemand in der Bahn hat geniest und ich hab fast aus Gewohnheit Gesundheit gesagt	0	1	0	 Deutschland
LilaStila24	19:46:30	18.11.2017		@Fuuubian @YoungMoonchild Boi mein Zug stand neben mir und hätte den um ne Minute verpasst :3÷	0	1	0	11.11.17💜
nordwestnews24	19:46:30	18.11.2017	Bremen	#metronom: 82132 Göttingen → Hamburg Hbf hat in Suderburg (planmäßig 19:29) +13 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
beul22	19:46:50	18.11.2017		6 l in einem Zug 😂👍🖤💛 na ja 1viertel  reicht um Genießen 👍👍😂 https://t.co/WnyNI7Ohxw	0	1	0	
YoungMoonchild	19:46:53	18.11.2017		RT @LilaStila24: @Fuuubian @YoungMoonchild Boi mein Zug stand neben mir und hätte den um ne Minute verpasst :3÷	0	1	0	11.11.2017💜
RolandReichart	19:47:03	18.11.2017		@beton_blau @Grunzi1204 U-Bahn fahren sollte bei allen Kranken voll angesagt sein...	0	1	0	bei Wien
nordwestnews24	19:47:07	18.11.2017	Bremen	#erixxinfo: Zug 83730 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 25 min Verspätung ab Schneverdin… https://t.co/cc30cWa3WO	0	1	0	 Deutschland
Ingenieure22	19:47:18	18.11.2017	Stuttgart	"Unsere Presseerklärung zum Verwaltungsgerichtsverfahren
Dipl.-Ing. Hans Heydemann gg. #DB PSU GmbH.… https://t.co/RiIA5wBIPI"	0	1	0	 Baden-Württemberg
YoungMoonchild	19:47:41	18.11.2017		@LilaStila24 @Fuuubian Du bist schon im Zug gesessen, als du das geschrieben hast du Lügenmogli &gt;:c	0	1	0	11.11.2017💜
JudithM16141967	19:47:48	18.11.2017	Viersen	RT @Uwe_Junge_MdL: Wie wäre es mit einer Kehrtwende in der Betrachtung? Titel: Das qualvolle Ende einer Ära - die Merkel muss weg! https://…	1	0	0	 Deutschland
Dropdeadphil	19:48:08	18.11.2017		Wenn der Zug zum darkroom wird 🙈	0	1	0	
tschintonik	19:48:24	18.11.2017	Dresden	RT @disabilisaur: damit macht ihr halt ganz klar wen ihr nicht da haben wollt: psychisch kranke Menschen &amp; trans Leute, vor allem non… 	0	1	0	 Sachsen
ernstd	19:49:00	18.11.2017		Die Züge sind zu folll man muss zwischen den Sitzen Stehen die Klos sind defekt es sind Horror Ticketpreise was geh… https://t.co/7P7bSrtcqw	0	1	0	
Vrouwelin	19:50:09	18.11.2017	Einhorncity	@advitwit Mir grad ein wenig unheimlich. Nächster Zug und zwei davon haben mich im Visier…	0	1	0	 Hipsterviertel
metronom4me	19:51:02	18.11.2017		82132 Göttingen → Hamburg Hbf hat in Uelzen (planmäßig 19:38) +12 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
tuxbooster	19:51:06	18.11.2017		Auch wenn ich dafür vermutlich gesteinigt werde und es am Montag nach der ersten ausgefallenen Bahn in Stu bereue:… https://t.co/j6yUloCiqd	0	1	0	Südwesten
nordwestnews24	19:51:10	18.11.2017	Bremen	#metronom: 82132 Göttingen → Hamburg Hbf hat in Uelzen (planmäßig 19:38) +12 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
5egelbot	19:51:22	18.11.2017		Entlastung in Schulz-Affäre: Putin macht Weg für mehr öffentliche Miau!-Zugänge frei	0	1	0	
wunschkern	19:52:17	18.11.2017		"In meinem Flixbus funktioniert das Wlan nicht. 

Wir fahren jetzt hinter einem anderen Flixbus mit funktionierendem… https://t.co/21RgsX0Ck6"	1	1	0	Berlin Charlottenburg
Monia1420	19:52:19	18.11.2017		"RT @Ingenieure22: Unsere Presseerklärung zum Verwaltungsgerichtsverfahren
Dipl.-Ing. Hans Heydemann gg. #DB PSU GmbH.… "	0	1	0	Ländle
Regio_Mitte	19:52:32	18.11.2017		#RE5 von #Wesel-&gt;#Koblenz(19:42) aktuell +40 Min. später. Zug hält zusätzlich in #Weißenthurm(19:33+40) und fällt a… https://t.co/FiKCY8p1K2	0	1	0	Ludwigshafen am Rhein
Monia1420	19:52:39	18.11.2017		"RT @Ingenieure22: https://t.co/cflexKLCAb
2. Jahrestag.
Was ist aus den #DB -Versprechungen geworden Hr. @FritzKuhn1 , Hr. #Knödler ?"	0	1	0	Ländle
rosenwelten	19:52:58	18.11.2017		RT @ernstd: Die Züge sind zu folll man muss zwischen den Sitzen Stehen die Klos sind defekt es sind Horror Ticketpreise was geh… 	0	1	0	Wiesbaden
hriday_	19:53:15	18.11.2017		Keine Ahnung wie oft ich das schon gesagt habe, und wie oft ich das noch sagen werde im Leben, aber die #DeutscheBahn ist ein Hurensohn! #DB	0	1	0	SinCity.
wunschkern	19:53:54	18.11.2017		"In meinem Flixbus funktioniert das Wlan nicht. 

Wir fahren jetzt hinter einem anderen Flixbus mit funktionierendem… https://t.co/b5Ao8rnoRT"	1	1	0	Berlin Charlottenburg
Elektro_Hase	19:53:57	18.11.2017	Reutlingen	"Hab mal nachgeschaut. Mit der Bahn nach Hamburg und zurück ist teurer als meine Miete. 

Ich hab so eine Ahnung, da… https://t.co/nBI2EQVDl7"	0	1	0	 Baden-Württemberg
MChief0815	19:54:03	18.11.2017		@LauLauuChan sei froh. Ich auch nicht, aber wenn Köln spielt und man nimmt die falsche Bahn....	0	1	0	Germany/NRW
boehmermanns	19:54:29	18.11.2017		@goodlife404 natha wartet auf ihre bahn und danach auf ihren zug	0	1	0	p♡ c♡ #FreeDeniz 182
Ingenieure22	19:54:55	18.11.2017	Stuttgart	"und hier noch die zweite Presseerklärung zum nahezu zeitgleichen verhandelten Verfahren
Dipl.-Ing. Wolfgang Jakubei… https://t.co/49xgR2AF0E"	0	1	0	 Baden-Württemberg
DB_Bahn	19:54:57	18.11.2017		@CocoJack2 Ein ICE 649 verkehrt heute nicht. Fuhr dieser Zug heute um 6.18 Uhr oder 18.16 Uhr von Wolfsburg ab? /da	0	1	0	Frankfurt
metronom_RE2	19:55:03	18.11.2017		82132 Göttingen → Hamburg Hbf hat in Uelzen (planmäßig 19:38) +12 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
pinkyb0o	19:55:28	18.11.2017	Mainz	"RT @demisapiens: #CN_ableism
#CN_cisexism
#CN_exorsexism
.
warum wird ein ableistischer, trans- und enbyfeindlicher Kampfbegriff der… "	0	1	0	 Deutschland
pinkyb0o	19:55:47	18.11.2017	Mainz	RT @disabilisaur: damit macht ihr halt ganz klar wen ihr nicht da haben wollt: psychisch kranke Menschen &amp; trans Leute, vor allem non… 	0	1	0	 Deutschland
Traktion100	19:55:58	18.11.2017	Stuttgart	Mit einem Güterzug nach Stuttgart Hbf war immer ein Highlight bei DB Cargo. Die Blicke der Fahrgäste - göttlich! 😁… https://t.co/9EYe4rA0YY	0	1	0	 Deutschland
metronom4me	19:56:02	18.11.2017		82130 Uelzen → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:39) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
erixxinfo	19:56:03	18.11.2017		Zug 82770 von Braunschweig Hbf nach Uelzen verkehrt heute mit 22 min Verspätung ab Rötgesbüttel (planmäßige Abfahrt 19:26). Grund:	0	1	0	
skate702	19:56:14	18.11.2017		"Die Frau im Zug neben mir grade: ""Arbeiten Sie nicht zu viel am Wochenende."" - Wenn die wüsste... 😅"	0	1	0	
nordwestnews24	19:56:19	18.11.2017	Bremen	#metronom: 82130 Uelzen → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:39) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
Regio_NRW	19:56:43	18.11.2017		#RE5, Technische Störung am Zug zw. #Brühl &lt;&gt; #Bonn Hbf. Verzögerungen wahrscheinlich.	0	1	0	Düsseldorf
ilmiradouro	19:57:00	18.11.2017	Baden-Württemberg	"So erfährt sich eine Straße ohne Beleuchtung und ohne räumlich getrennten, sicheren Radweg @stadt_kehl.
Für all die… https://t.co/fbf7oxXkam"	0	1	0	 Deutschland
metronom4me	19:57:03	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Bardowick (planmäßig 19:39) +18 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
krokodilgemuese	19:57:13	18.11.2017	heute hier	"RT @Elektro_Hase: Hab mal nachgeschaut. Mit der Bahn nach Hamburg und zurück ist teurer als meine Miete. 

Ich hab so eine Ahnung, da… "	0	1	0	 morgen dort.
nordwestnews24	19:57:15	18.11.2017	Bremen	#erixxinfo: Zug 82770 von Braunschweig Hbf nach Uelzen verkehrt heute mit 22 min Verspätung ab Rötgesbüttel (planmä… https://t.co/OIjbVw7JVU	0	1	0	 Deutschland
Halbskate	19:57:16	18.11.2017		"RT @skate702: Die Frau im Zug neben mir grade: ""Arbeiten Sie nicht zu viel am Wochenende."" - Wenn die wüsste... 😅"	0	1	0	#Skatefence #KeineHalbenSachen
ankehenrichmann	19:57:39	18.11.2017		@eurobahn_info Eurobahn ist noch ein größerer Chaosverein als DB	0	1	0	Münster
DanielaWallac15	19:57:59	18.11.2017		@tagesschau Überall wird betrogen. Es fahren auch nie so viele Schwerbehinderte mit Bus und Bahn wie die abrechnen.… https://t.co/oqzjbPXCIc	0	1	0	
Hajo_T	19:58:47	18.11.2017		Die Debatte zum kostenlosen Schülerticket für #Jena versteckt die @otz leider hinter der Bezahlschranke.… https://t.co/0UobIRwsSA	0	1	0	Jena
metronom4me	19:59:02	18.11.2017		82130 Uelzen → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:40) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
erixxinfo	19:59:03	18.11.2017		Zug 83732 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 11 min Verspätung ab Fallingbostel (planmäßige Abfahrt 19:43).	0	1	0	
echeloni2p	19:59:10	18.11.2017		@SBBsuechtig @Traktion100 Bitte nicht einsteigen, Zug endet hier. 😎	0	1	0	Graz
thomas_h93	19:59:22	18.11.2017	Essen	@neunx5 Neben mir würden gerade die Mandarinen im Zug ausgepackt	0	1	0	 Nordrhein-Westfalen
NKorea_official	19:59:27	18.11.2017		@LaVieVagabonde In der Bahn gesehen, wie ein Teenager herablassend über die Dummheit anderer Teenager getwittert ha… https://t.co/WoKyAY8JZO	0	1	0	Köln/Vasa-Viertel
echeloni2p	19:59:40	18.11.2017		RT @Traktion100: Mit einem Güterzug nach Stuttgart Hbf war immer ein Highlight bei DB Cargo. Die Blicke der Fahrgäste - göttlich! 😁… 	0	1	0	Graz
ChaosWeibchen	19:59:47	18.11.2017	Rheinland-Pfalz	"Es gibt ja Tage da kommt man mit Erinnerungen, Gefühlen und Erfahrungen ganz gut klar... 

Und dann kommen wieder w… https://t.co/zbztjHcbVj"	0	1	0	 Deutschland
XVeggieRaccoonX	19:59:46	18.11.2017	Halle (Saale)	Trotz allem drumherum und den Sabotage  versuchen der Deutschen Bahn waren die letzten 2 Tage Spitze und genau das,… https://t.co/c498YT9Pyi	0	1	0	 Deutschland
metronom4me	20:00:03	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Bardowick (planmäßig 19:39) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
metronom_RE3	20:00:03	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Bardowick (planmäßig 19:39) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
metronom_RE3	20:00:04	18.11.2017		82130 Uelzen → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:40) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
jaquearnoux	20:00:07	18.11.2017		RT @Hajo_T: Die Debatte zum kostenlosen Schülerticket für #Jena versteckt die @otz leider hinter der Bezahlschranke.… 	0	1	0	
celooooosh	20:00:18	18.11.2017		"Haben Ana eben noch am Gleis gesehen &amp; sitzen jetzt im Zug..
Weine so man 
@analisakohler_ danke für all die worte… https://t.co/AIawdj5Qql"	0	1	0	
frolleindoktor	20:00:44	18.11.2017		Gegenstände im Gleis. Streckensperrung. „Die Betriebsleitung denkt darüber nach, wie der Zug umgeleitet werden kann… https://t.co/Cj5wLqj28a	0	1	0	Hoch im Norden
nordwestnews24	20:01:39	18.11.2017	Bremen	#metronom: 81634 Lüneburg → Hamburg Hbf hat in Bardowick (planmäßig 19:39) +18 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	20:01:39	18.11.2017	Bremen	#metronom: 82130 Uelzen → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:40) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	20:01:40	18.11.2017	Bremen	#metronom: 81634 Lüneburg → Hamburg Hbf hat in Bardowick (planmäßig 19:39) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
metronom4me	20:02:02	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Radbruch (planmäßig 19:43) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
nordwestnews24	20:02:22	18.11.2017	Bremen	#erixxinfo: Zug 83732 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 11 min Verspätung ab Fallingbost… https://t.co/uaNDWoRYak	0	1	0	 Deutschland
10Maddy10	20:03:52	18.11.2017		RT @BahnAnsagen: ++ BAHN-ANSAGE DES MONATS, 10/2017 ++ https://t.co/CKSfRHw5zk	0	1	0	Mönchengladbach / Bremen / Dülken
metronom4me	20:04:02	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Radbruch (planmäßig 19:44) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
erixxinfo	20:04:03	18.11.2017		Zug 83015 verkehrt heute ab Soltau voraussichtlich mit 15 Min. Verspätung. Grund: Warten auf Anschlussreisende	0	1	0	
anchuin14	20:04:10	18.11.2017		"Ich fahr nie wieder linksrheinisch &gt;.&lt;
Hier ist grad ne Streckenstörung, eingleisig zwischen Brühl und Bonn.
Und vo… https://t.co/Vd33YtUVe3"	0	1	0	Germany
metronom_RE3	20:05:03	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Radbruch (planmäßig 19:44) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
diebspiel	20:05:28	18.11.2017	Niedersachsen	@CMZoller @DB_Bahn Die Kategorie von Wikipedia kommt eigentlich auch von der Liste der DB. Es ist möglich, dass die… https://t.co/8zpXzHebyL	0	1	0	 Deutschland
Nahverkehr_HH	20:05:35	18.11.2017		RT @NahverkehrHH: Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	0	1	0	Deutschland
10Maddy10	20:05:50	18.11.2017		"RT @BenLeng: In der Bahn ist der Klingelton der Sprechanlage wohl defekt. Deshalb sagt der Schaffner einfach ""ding-dong"" zu Begi… "	0	1	0	Mönchengladbach / Bremen / Dülken
metronom4me	20:06:01	18.11.2017		82130 Uelzen → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 19:50) +15 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
metronom4me	20:06:01	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:48) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
erixxinfo	20:06:03	18.11.2017		Zug 83481 von Hannover Hbf nach Bad Harzburg verkehrt heute mit 10 min Verspätung ab Goslar (planmäßige Abfahrt 19:53). Grund:	0	1	0	
DummerDelfin	20:06:05	18.11.2017		"RT @skate702: Die Frau im Zug neben mir grade: ""Arbeiten Sie nicht zu viel am Wochenende."" - Wenn die wüsste... 😅"	0	1	0	Delfinarium Dabringhausen
nordwestnews24	20:06:13	18.11.2017	Bremen	#metronom: 81634 Lüneburg → Hamburg Hbf hat in Radbruch (planmäßig 19:43) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	20:06:15	18.11.2017	Bremen	#metronom: 81634 Lüneburg → Hamburg Hbf hat in Radbruch (planmäßig 19:44) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	20:06:15	18.11.2017	Bremen	#metronom: 82130 Uelzen → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 19:50) +15 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	20:06:16	18.11.2017	Bremen	#metronom: 81634 Lüneburg → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:48) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
lemontonic21	20:06:16	18.11.2017	Bonn	In Brühl ist ein Güterzug liegengeblieben und blockiert unsere Weiterfahrt nach Bonn. Meh.  #servicetweet #deutschebahn	0	1	0	 Germany
Addi_Poes	20:06:37	18.11.2017		@Kat_Schipkowski „Es ist ein Pilotverfahren“, wohl nicht nur in Bezug auf die Proteste gegen G20. Sollte die Linie… https://t.co/uzOsbKwAs5	0	1	0	zw. Ochtum und Varreler Bäke
traenensammler	20:06:39	18.11.2017		Immer wenn ich die teuersten zugtickets kaufe, werde ich nicht kontrolliert.....aber die 5 Minuten zur Arbeit JEDEN… https://t.co/SnL6puSoNb	0	1	0	
MGieselmann	20:06:40	18.11.2017	Ratingen	"RT@staubscanning #Digitalisierung: Steigende Erwartungen erfordern #Technologie - #Investitionen -
 #cgi #it… https://t.co/977YOruPL4"	0	1	0	 Germany
MartinaThelenKR	20:06:40	18.11.2017		Mein Zug ist pünktlich in Köln losgefahren. Kam mir schon komisch vor. Jetzt stehen wir hinter einem liegengebliebe… https://t.co/4kEjsG081o	0	1	0	Köln/Cologne
nordwestnews24	20:07:12	18.11.2017	Bremen	#erixxinfo: Zug 83015 verkehrt heute ab Soltau voraussichtlich mit 15 Min. Verspätung. Grund: Warten auf Anschlussreisende	0	1	0	 Deutschland
nordwestnews24	20:07:13	18.11.2017	Bremen	#erixxinfo: Zug 83481 von Hannover Hbf nach Bad Harzburg verkehrt heute mit 10 min Verspätung ab Goslar (planmäßige Abfahrt 19:53). Grund:	0	1	0	 Deutschland
obviouslyxharry	20:07:29	18.11.2017		RT @lucahaz: Fuck U @ deutsche Bahn !!!!!	0	1	0	Hogwarts
radelblog	20:07:31	18.11.2017	Karlsruhe	"@BikeBloggerB @Poliauwei Die ""helltönende Klingel"" sollte meines Wissens nach 75 dB laut sein."	0	1	0	 Baden-Württemberg
SAI_guitar	20:07:35	18.11.2017	Hamburg	@SEIKE_Kerbera Same in Germany.  Every season-change seems to be a big surprise for Deutsche Bahn trains	0	1	0	 Deutschland
SuperMartin1510	20:07:36	18.11.2017		RT @Wiggsgruebbel: ACHTUNG! Dieser Postbote fotografiert jungen Damen in der S-Bahn in #Berlin zwischen die Beine! Obschon vorbestraft! htt…	0	1	0	Altschauerberg 8
Gt029Rolf	20:07:39	18.11.2017		RT @NatalieRickli: Haben gewisse Leute kein Zuhause? Oder Anstand? Im Zug ab Winti sitzt ein Mann mit nackten Füssen und massiert sich dies…	0	1	0	
metronom4me	20:08:02	18.11.2017		82130 Uelzen → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 19:51) +15 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
metronom4me	20:08:02	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:49) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
erixxinfo	20:08:03	18.11.2017		Zug 83481 von Hannover Hbf nach Bad Harzburg verkehrt heute mit 10 min Verspätung ab Goslar (planmäßige Abfahrt 19:56). Grund:	0	1	0	
erixxinfo	20:08:04	18.11.2017		Zug 83730 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 26 min Verspätung ab Suerhop (planmäßige Abfahrt 19:40). Grund:	0	1	0	
pfeiferocks	20:08:12	18.11.2017	Köln	"RT @skate702: Die Frau im Zug neben mir grade: ""Arbeiten Sie nicht zu viel am Wochenende."" - Wenn die wüsste... 😅"	0	1	0	 Deutschland
DB_Bahn	20:08:27	18.11.2017		@LiGeSc Ich sehe hier nur, dass es in Gelsenkirchen einen Ersatzhalt gab und die beiden Halte in Essen Hbf und Boch… https://t.co/PFUtQI1e0t	0	1	0	Frankfurt
xonoravidici	20:08:31	18.11.2017		Statt 30 min Fahrtweg 2 h gebraucht. Danke S-Bahn -.-	0	1	0	
stefan213hh	20:08:44	18.11.2017		RT @Thomas_BILDde: #Hamburg - 15.000-Volt-Oberleitung gerissen, auf Zug gestürzt, gewaltiger Funkenflug im Hauptbahnhof: Regionalexpre… 	0	1	0	Hamburg
DB_Bahn	20:09:08	18.11.2017		@scytto Ach so. Mir liegt zu dieser Prämie aber auch nicht mehr vor, als da steht. Ich empfehle Ihnen daher, sich a… https://t.co/5rIP3fCZMb	0	1	0	Frankfurt
martinmoesch	20:09:08	18.11.2017		https://t.co/XHJ94wsLzo... https://t.co/rXXvyn0si1	0	1	0	Freiburg
metronom_RE3	20:10:03	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:49) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
metronom_RE3	20:10:03	18.11.2017		82130 Uelzen → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 19:51) +15 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
metronom4me	20:11:02	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Ashausen (planmäßig 19:53) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
woksoll	20:11:12	18.11.2017		@VolkerK_ @kaffeebeimir Ich pendele mit Bus und U-Bahn. Da kann ich lesen :-)	0	1	0	Berlin
nordwestnews24	20:11:29	18.11.2017	Bremen	#metronom: 82130 Uelzen → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 19:51) +15 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	20:11:30	18.11.2017	Bremen	#metronom: 81634 Lüneburg → Hamburg Hbf hat in Winsen(Luhe) (planmäßig 19:49) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	20:11:31	18.11.2017	Bremen	#metronom: 81634 Lüneburg → Hamburg Hbf hat in Ashausen (planmäßig 19:53) +17 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
liv_njh	20:11:33	18.11.2017		RT @bronzegIow: ich hasse bus und bahn fahren, immer trifft man leute, die man nicht leiden kann	0	1	0	julia michaels deserves love
faltmann	20:11:37	18.11.2017	Aachen	Hm. Ich hab das dreimal gelesen und immer noch nicht verstanden ... 😁 https://t.co/1lP9SU80fM	0	1	0	 Germany
Regio_Mitte	20:11:50	18.11.2017		Zug ist weitergefahren. Aktuelle Verspätung +20 Min. https://t.co/Sk9Pg0mcD5	0	1	0	Ludwigshafen am Rhein
metronom4me	20:12:02	18.11.2017		81634 Lüneburg → Hamburg Hbf hat in Ashausen (planmäßig 19:53) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
nordwestnews24	20:12:11	18.11.2017	Bremen	#erixxinfo: Zug 83481 von Hannover Hbf nach Bad Harzburg verkehrt heute mit 10 min Verspätung ab Goslar (planmäßige Abfahrt 19:56). Grund:	0	1	0	 Deutschland
nordwestnews24	20:12:11	18.11.2017	Bremen	#erixxinfo: Zug 83730 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 26 min Verspätung ab Suerhop (pl… https://t.co/ni9uEbgOs4	0	1	0	 Deutschland
Regio_Mitte	20:12:35	18.11.2017		Zug ist weitergefahren. Aktuelle Verspätung +20 Min.	0	1	0	Ludwigshafen am Rhein
ZeroOneData_DB	20:12:36	18.11.2017	Jürgen-Ponto-Platz 1	RT @matthiaspatz: Freue mich, dass @dbsystel mit einer der Hauptsponsoren des #Hackathon der #HYM17 ist. @ZeroOneData_DB und… 	0	1	0	 60329 Frankfurt
jessicalyschik	20:12:55	18.11.2017	Münster	Ohne Badge vom Hotel losgelaufen, zum Glück noch rechtzeitig vor der Bahn gemerkt 😌 Bitte keine komplexen Gespräche… https://t.co/b2be98Je5R	0	1	0	 Germany
stoerticker	20:13:14	18.11.2017		[S-Bahn M]  4. Update S 7 #Wolfratshausen: #Stellwerksausfall / Prognose   +++ https://t.co/51EmS8Lsnd	0	1	0	http://app.stoerticker.de
PrincessFuwa	20:13:56	18.11.2017		Dadurch dass ich jedes Wochenende 3 1/2 Stunden Zug fahre kommt mir die Stunde nach Düsseldorf wie ein Katzensprung vor.	0	1	0	NRW
